sample_id,image_path,gridsat_slot,time_offset_h,missing_fraction,bt_mean_k,bt_min_k,cold_cloud_fraction,central_cold_cloud_fraction,pixel_sha256,dhash,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_03984,data/processed/classification/VSCS/CLS_03984.png,2020-10-08T06:00:00Z,0.0,0.0,266.78,195.92,0.18613,0.46018,e72906272b9d61b7aadd330e8fadf9fdb90f91d1f011b398db5d8e334aacd7e4,5cb87470f072bede,2,VSCS,Very Severe Cyclonic Storm,2020277N21141,CHAN-HOM,WP,MM,pacific_ocean,western_pacific,2020-10-08T06:00:00Z,28.7,132.9,TS,75.0,VSCS,65.0,tokyo,1,65.0,True
CLS_03985,data/processed/classification/VSCS/CLS_03985.png,2020-10-23T03:00:00Z,0.0,0.0,263.28,182.13,0.2066,0.57657,422a95796cd5414ab791ad97ae8163c7a32f6f0a76fbebe0b4ab0d2aa8620da5,0f78f17070f0f1c6,2,VSCS,Very Severe Cyclonic Storm,2020291N06141,SAUDEL,WP,MM,pacific_ocean,western_pacific,2020-10-23T03:00:00Z,17.8,115.1,TS,73.0,VSCS,,,1,73.0,True
CLS_03986,data/processed/classification/VSCS/CLS_03986.png,2020-10-26T06:00:00Z,0.0,0.0,254.44,186.1,0.33618,0.70272,51bb33d956c31f401a0529738dd7ddfeb8ce14f8f8227e85954045f2a3ebc8bc,e7f97870e1e1d184,2,VSCS,Very Severe Cyclonic Storm,2020296N09137,MOLAVE,WP,MM,pacific_ocean,western_pacific,2020-10-26T06:00:00Z,13.2,118.9,TS,85.0,VSCS,65.0,tokyo,2,65.0,True
CLS_03987,data/processed/classification/VSCS/CLS_03987.png,2020-11-01T09:00:00Z,0.0,0.0,252.37,182.78,0.30754,0.55426,3019522183e17c8890ba3ee4d45c78d93d6ba773357d4c68113f89eadaf96934,eee1fd63e3c171f2,2,VSCS,Very Severe Cyclonic Storm,2020299N11144,GONI,WP,MM,pacific_ocean,western_pacific,2020-11-01T09:00:00Z,13.9,121.6,TS,68.0,VSCS,,,1,68.0,True
CLS_03988,data/processed/classification/VSCS/CLS_03988.png,2020-11-15T21:00:00Z,0.0,0.0,255.35,182.59,0.26645,0.45633,b2acac4f40457d3a1f6765ae1096da0c14100c55a53b0b6c54b5d63378d074b8,38981b33f2b234d9,2,VSCS,Very Severe Cyclonic Storm,2020317S04092,ALICIA,SI,MM,south_indian_ocean,,2020-11-15T21:00:00Z,-14.9,72.9,TS,73.0,VSCS,,,1,73.0,True
CLS_03989,data/processed/classification/VSCS/CLS_03989.png,2020-11-22T03:00:00Z,0.0,0.0,282.29,188.59,0.05382,0.19402,f3be7833b7825f2ab93e4e5e059c85feaf42061fe34fa1166b5a5660c9a864ce,000c36f3e1e21910,2,VSCS,Very Severe Cyclonic Storm,2020326N11063,GATI,NI,AS,north_indian_ocean,arabian_sea,2020-11-22T03:00:00Z,10.6,53.5,TS,80.0,VSCS,40.0,newdelhi,1,40.0,True
CLS_03990,data/processed/classification/VSCS/CLS_03990.png,2020-11-22T18:00:00Z,0.0,0.0,284.78,198.41,0.0335,0.10615,a8ade1ebdcd02dab5d450d8debd53ade8b2c211cca811a8241b9b05987bc649b,8c90a2e3e3c2c589,2,VSCS,Very Severe Cyclonic Storm,2020326N11063,GATI,NI,AS,north_indian_ocean,arabian_sea,2020-11-22T18:00:00Z,10.4,50.6,TS,65.0,VSCS,65.0,newdelhi,1,65.0,True
CLS_03991,data/processed/classification/VSCS/CLS_03991.png,2020-11-25T09:00:00Z,0.0,0.0,268.38,186.03,0.20211,0.60101,64b57ef592b9188ce27c6e19ff94aff811bb571d361579293ed2118ad057e27a,3c7878e0f0e17379,2,VSCS,Very Severe Cyclonic Storm,2020327N08086,NIVAR,NI,BB,north_indian_ocean,bay_of_bengal,2020-11-25T09:00:00Z,11.3,81.1,TS,65.0,VSCS,65.0,newdelhi,1,65.0,True
CLS_03992,data/processed/classification/VSCS/CLS_03992.png,2020-12-14T21:00:00Z,0.0,0.0,264.04,186.53,0.18431,0.52485,cfe7d7d143527511b4dfb7d0db9b36f6962a5dc2121ebda11bbeb0bea88d5852,9ef8b9b02030f870,2,VSCS,Very Severe Cyclonic Storm,2020346S13168,YASA,SP,MM,pacific_ocean,southern_pacific,2020-12-14T21:00:00Z,-15.1,172.3,TS,83.0,VSCS,,,2,83.0,True
CLS_03993,data/processed/classification/VSCS/CLS_03993.png,2020-12-17T18:00:00Z,0.0,0.0,269.13,186.81,0.12498,0.22686,cb741785c0437243480f7ccf069f8fa3dc96bb00aec2faec4cf85b15673788c3,de6e7a7cf979b638,2,VSCS,Very Severe Cyclonic Storm,2020346S13168,YASA,SP,MM,pacific_ocean,southern_pacific,2020-12-17T18:00:00Z,-17.9,180.6,TS,85.0,VSCS,75.0,nadi,2,75.0,True
CLS_03994,data/processed/classification/VSCS/CLS_03994.png,2020-12-18T06:00:00Z,0.0,0.0,261.51,192.85,0.16818,0.31053,b0bf7d1584397dcf344125ef68aa396ffdb49476ea62bc571f711991d49b353b,72f9347677f2f470,2,VSCS,Very Severe Cyclonic Storm,2020346S13168,YASA,SP,MM,pacific_ocean,southern_pacific,2020-12-18T06:00:00Z,-19.1,181.9,TS,75.0,VSCS,75.0,nadi,1,75.0,True
CLS_03995,data/processed/classification/VSCS/CLS_03995.png,2020-12-30T00:00:00Z,0.0,0.0,269.08,182.33,0.11792,0.23817,4b582fc1abfb568c2b4f4345a9b9c32e8e489fa6451cb2acc4c8d6d5de2acb0f,6829b37373369e08,2,VSCS,Very Severe Cyclonic Storm,2020355S11065,CHALANE,SI,MM,south_indian_ocean,,2020-12-30T00:00:00Z,-19.3,35.9,TS,70.0,VSCS,60.0,reunion,1,60.0,True
CLS_03996,data/processed/classification/VSCS/CLS_03996.png,2021-01-22T12:00:00Z,0.0,0.0,269.18,185.78,0.20334,0.56201,1803ad4ea2a28372f4359b6c3ea612a86c3a654e2c63153f50b220f5c691d824,6928e0f0f1f1f16e,2,VSCS,Very Severe Cyclonic Storm,2021012S12086,ELOISE,SI,MM,south_indian_ocean,,2021-01-22T12:00:00Z,-19.0,37.3,TS,80.0,VSCS,65.0,reunion,1,65.0,True
CLS_03997,data/processed/classification/VSCS/CLS_03997.png,2021-01-23T09:00:00Z,0.0,0.0,277.04,193.89,0.07929,0.18704,2d0a539594e6d2d10a45351e1326df46fc0957b3c7471efd46b0363efb757f53,597d79f1f8f0319b,2,VSCS,Very Severe Cyclonic Storm,2021012S12086,ELOISE,SI,MM,south_indian_ocean,,2021-01-23T09:00:00Z,-20.7,33.5,TS,65.0,VSCS,,,1,65.0,True
CLS_03998,data/processed/classification/VSCS/CLS_03998.png,2021-01-31T03:00:00Z,0.0,0.0,255.33,184.96,0.2714,0.53568,36d764ec2b997457b9d780b5e862a4b4fb386112cc49962dc9b1a4a31c39091c,9098b8f070f9381c,2,VSCS,Very Severe Cyclonic Storm,2021029S16171,ANA,SP,MM,pacific_ocean,southern_pacific,2021-01-31T03:00:00Z,-18.4,178.5,TS,65.0,VSCS,,,1,65.0,True
CLS_03999,data/processed/classification/VSCS/CLS_03999.png,2021-01-31T21:00:00Z,0.0,0.0,256.21,180.44,0.25426,0.49899,e5eb97c9c3331880ae7ee89e347bf6fb9876b13cd9401e81380bdb6360209ff6,a4f070fcb0387f9f,2,VSCS,Very Severe Cyclonic Storm,2021029S16171,ANA,SP,MM,pacific_ocean,southern_pacific,2021-01-31T21:00:00Z,-20.8,178.9,TS,65.0,VSCS,,,1,65.0,True
CLS_04000,data/processed/classification/VSCS/CLS_04000.png,2021-02-01T12:00:00Z,0.0,0.0,262.85,178.4,0.1658,0.31781,758d6a6702b714cfbb28fa9fca3bbef37f306a87a6da07301e8cd4f267c56275,67d3cb7130747cbc,2,VSCS,Very Severe Cyclonic Storm,2021025S14138,LUCAS,SP,MM,pacific_ocean,southern_pacific,2021-02-01T12:00:00Z,-15.6,162.6,TS,65.0,VSCS,55.0,nadi,1,55.0,True
CLS_04001,data/processed/classification/VSCS/CLS_04001.png,2021-02-10T12:00:00Z,0.0,0.0,270.44,183.47,0.08139,0.26905,19188f07f033224557c6298d25130a7b1eaa8961ba146d6692b7199f4d820196,2349cc74707038b8,2,VSCS,Very Severe Cyclonic Storm,2021035S11080,FARAJI,SI,MM,south_indian_ocean,,2021-02-10T12:00:00Z,-15.5,85.3,TS,85.0,VSCS,85.0,reunion,2,85.0,True
CLS_04002,data/processed/classification/VSCS/CLS_04002.png,2021-02-11T21:00:00Z,0.0,0.0,271.82,183.47,0.09717,0.25976,c54801c3ea7054fb130da0caaef71bf2d18eb1ce6f64027d761b8e4d50105fa0,cf46bef0f030308d,2,VSCS,Very Severe Cyclonic Storm,2021035S11080,FARAJI,SI,MM,south_indian_ocean,,2021-02-11T21:00:00Z,-17.6,83.5,TS,78.0,VSCS,,,1,78.0,True
CLS_04003,data/processed/classification/VSCS/CLS_04003.png,2021-02-19T09:00:00Z,0.0,0.0,273.54,192.25,0.12844,0.43195,8f0a6dc884c3359e6cdef8d70582d5a0f054a37284f646478ac91d85d0e7eeed,703070f0f0f8f83e,2,VSCS,Very Severe Cyclonic Storm,2021042S23040,GUAMBE,SI,MM,south_indian_ocean,,2021-02-19T09:00:00Z,-24.6,36.7,TS,83.0,VSCS,,,2,83.0,True
CLS_04004,data/processed/classification/VSCS/CLS_04004.png,2021-02-20T00:00:00Z,0.0,0.0,270.71,183.4,0.10684,0.19817,818c665038deb20ea375605bfddb32aa6b34b3b3d1a5774f54ffd742441b76f4,a33169f1f1703398,2,VSCS,Very Severe Cyclonic Storm,2021042S23040,GUAMBE,SI,MM,south_indian_ocean,,2021-02-20T00:00:00Z,-25.4,36.2,TS,70.0,VSCS,60.0,reunion,1,60.0,True
CLS_04005,data/processed/classification/VSCS/CLS_04005.png,2021-03-02T09:00:00Z,0.0,0.0,272.38,197.16,0.09207,0.2213,9b926b33da18da7a4061e2422c7e740ccae65eb64a97a863cc91251176125846,e9dff0f0f0f16330,2,VSCS,Very Severe Cyclonic Storm,2021053S13128,MARIAN,SI,MM,south_indian_ocean,,2021-03-02T09:00:00Z,-18.6,89.8,TS,85.0,VSCS,,,2,85.0,True
CLS_04006,data/processed/classification/VSCS/CLS_04006.png,2021-03-03T03:00:00Z,0.0,0.0,260.67,179.63,0.27087,0.46763,75bcaf6ba079d41f28d26ec7d816a108c34002ce05d4485fd424ae3c736174cc,27dea7b3e3677d1f,2,VSCS,Very Severe Cyclonic Storm,2021058S14149,NIRAN,SP,EA,pacific_ocean,southern_pacific,2021-03-03T03:00:00Z,-14.8,148.0,TS,65.0,VSCS,,,1,65.0,True
CLS_04007,data/processed/classification/VSCS/CLS_04007.png,2021-03-03T15:00:00Z,0.0,0.0,256.41,181.91,0.2327,0.41396,10ca3c39d81ac456ace2c2b4f105adec0677635a57450032f5df3078f0ff2a80,02332560e3f6feff,2,VSCS,Very Severe Cyclonic Storm,2021058S14149,NIRAN,SP,EA,pacific_ocean,southern_pacific,2021-03-03T15:00:00Z,-14.9,148.1,TS,70.0,VSCS,,,1,70.0,True
CLS_04008,data/processed/classification/VSCS/CLS_04008.png,2021-03-06T18:00:00Z,0.0,0.0,272.76,198.55,0.05633,0.16757,fd0965f870e8d9d50165f3a0d0067e6154892675e8cc8402df2bde89f9ec886c,e763f979b17432b0,2,VSCS,Very Severe Cyclonic Storm,2021058S14149,NIRAN,SP,MM,pacific_ocean,southern_pacific,2021-03-06T18:00:00Z,-26.1,173.0,TS,65.0,VSCS,65.0,wellington,1,65.0,True
CLS_04009,data/processed/classification/VSCS/CLS_04009.png,2021-03-13T21:00:00Z,0.0,0.0,279.42,198.06,0.05519,0.17828,1c995d337f04e9051cef4430fb83b1b74bd1afa3f3a607e4698acac08d64a937,b173793032381c2f,2,VSCS,Very Severe Cyclonic Storm,2021062S14064,HABANA,SI,MM,south_indian_ocean,,2021-03-13T21:00:00Z,-21.6,70.1,TS,75.0,VSCS,,,1,75.0,True
CLS_04010,data/processed/classification/VSCS/CLS_04010.png,2021-04-11T03:00:00Z,0.0,0.0,277.16,194.54,0.05219,0.15716,73e5b5bb1ad1863534ebbb1e901ceedf5d29327ca79d0943ad420330f5458697,2440f860f1f17372,2,VSCS,Very Severe Cyclonic Storm,2021093S11122,SEROJA,SI,WA,south_indian_ocean,,2021-04-11T03:00:00Z,-25.2,111.1,TS,70.0,VSCS,,,1,70.0,True
CLS_04011,data/processed/classification/VSCS/CLS_04011.png,2021-04-23T03:00:00Z,0.0,0.0,265.01,201.29,0.13086,0.28538,9dca7c6d3195100a9d96464a54245dadde78b6691d928a007993b2e2d375f211,7cfcfcfaf8fcd8e6,2,VSCS,Very Severe Cyclonic Storm,2021102N06144,SURIGAE,WP,MM,pacific_ocean,western_pacific,2021-04-23T03:00:00Z,22.8,128.6,TS,78.0,VSCS,,,1,78.0,True
CLS_04012,data/processed/classification/VSCS/CLS_04012.png,2021-05-15T18:00:00Z,0.0,0.0,257.85,179.29,0.24694,0.6987,8ce980647d33a6aa6d42ceb492d117c1f0e347063f990b3c96060e71e927fe72,f0e0e0e0f0e1cc78,2,VSCS,Very Severe Cyclonic Storm,2021133N10071,TAUKTAE,NI,AS,north_indian_ocean,arabian_sea,2021-05-15T18:00:00Z,14.5,72.8,TS,70.0,VSCS,60.0,newdelhi,1,60.0,True
CLS_04013,data/processed/classification/VSCS/CLS_04013.png,2021-05-18T06:00:00Z,0.0,0.0,273.83,188.86,0.1055,0.30237,cf4f869c0cbe85c4931270f661f20073ebbb883a577ee7a65aab261967109062,debdf874f0b8b9f1,2,VSCS,Very Severe Cyclonic Storm,2021133N10071,TAUKTAE,NI,AS,north_indian_ocean,arabian_sea,2021-05-18T06:00:00Z,22.1,71.6,TS,70.0,VSCS,45.0,newdelhi,1,45.0,True
CLS_04014,data/processed/classification/VSCS/CLS_04014.png,2021-05-25T15:00:00Z,0.0,0.0,254.27,183.01,0.23248,0.43598,4e01e0394a15c140726b2f4792fb3eea94500df077e22caee1f8603ef0547ff2,e2d871e37072f265,2,VSCS,Very Severe Cyclonic Storm,2021143N15090,YAAS,NI,BB,north_indian_ocean,bay_of_bengal,2021-05-25T15:00:00Z,19.9,88.0,TS,65.0,VSCS,65.0,newdelhi,1,65.0,True
CLS_04015,data/processed/classification/VSCS/CLS_04015.png,2021-06-25T06:00:00Z,0.0,0.0,271.21,191.79,0.1432,0.37834,62436e6fec9dfa8fef9a40836ca366d1dfc26e39906aa0e93d391cef9fdffaf9,f07831337161f15b,2,VSCS,Very Severe Cyclonic Storm,2021171N09152,CHAMPI,WP,MM,pacific_ocean,western_pacific,2021-06-25T06:00:00Z,22.0,139.1,TS,65.0,VSCS,65.0,tokyo,1,65.0,True
CLS_04016,data/processed/classification/VSCS/CLS_04016.png,2021-06-26T18:00:00Z,0.0,0.0,262.54,193.28,0.24344,0.53953,4336fbf9b9c5d32b93389bd9e43f3ee24736788acf14fe7aea5442cfa394539d,03236068eac29831,2,VSCS,Very Severe Cyclonic Storm,2021176N15259,ENRIQUE,EP,MM,pacific_ocean,eastern_pacific,2021-06-26T18:00:00Z,16.9,-105.6,TS,75.0,VSCS,75.0,hurdat_epa,1,75.0,True
CLS_04017,data/processed/classification/VSCS/CLS_04017.png,2021-06-27T21:00:00Z,0.0,0.0,266.92,200.04,0.16169,0.28544,4f58c6a9f18d427cb6799e7f3655aaaf8841eefa1d9db62c5bd2f26bd59f476e,27349af3e4f46cc9,2,VSCS,Very Severe Cyclonic Storm,2021176N15259,ENRIQUE,EP,MM,pacific_ocean,eastern_pacific,2021-06-27T21:00:00Z,19.1,-105.8,TS,80.0,VSCS,,,1,80.0,True
CLS_04018,data/processed/classification/VSCS/CLS_04018.png,2021-07-15T12:00:00Z,0.0,0.0,276.04,195.52,0.09576,0.1542,aa83c10abfe35fb66baa2756cfe57d62de410ebf02ff0dd629ba0c6630a689ca,1164d8f033608494,2,VSCS,Very Severe Cyclonic Storm,2021195N13249,FELICIA,EP,MM,pacific_ocean,eastern_pacific,2021-07-15T12:00:00Z,15.2,-118.1,TS,80.0,VSCS,80.0,hurdat_epa,1,80.0,True
CLS_04019,data/processed/classification/VSCS/CLS_04019.png,2021-07-19T12:00:00Z,0.0,0.0,282.92,201.8,0.01846,0.02243,ca59ecfb65849b0aea5b48b83b51f61c71377ff061c5e7b28581e81be8297f9e,9c386870722e2ec5,2,VSCS,Very Severe Cyclonic Storm,2021195N13249,FELICIA,EP,MM,pacific_ocean,eastern_pacific,2021-07-19T12:00:00Z,16.3,-131.7,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_04020,data/processed/classification/VSCS/CLS_04020.png,2021-07-20T15:00:00Z,0.0,0.0,266.1,192.9,0.13339,0.18438,9cafff152b3962be49d0bd8a61e1d5975f65e3e11351356270344b1263541fe8,71196c1423330e06,2,VSCS,Very Severe Cyclonic Storm,2021198N19117,CEMPAKA,WP,MM,pacific_ocean,western_pacific,2021-07-20T15:00:00Z,21.8,111.8,TS,65.0,VSCS,,,1,65.0,True
CLS_04021,data/processed/classification/VSCS/CLS_04021.png,2021-07-23T21:00:00Z,0.0,0.0,260.77,193.57,0.14204,0.35698,ea409ca099e66db480687630f04b6dc386ff920cb10e73ddc78226ae2ca9d278,f8e4fcf0f070f983,2,VSCS,Very Severe Cyclonic Storm,2021197N17135,IN-FA,WP,MM,pacific_ocean,western_pacific,2021-07-23T21:00:00Z,26.0,124.8,TS,68.0,VSCS,70.0,tokyo,1,70.0,True
CLS_04022,data/processed/classification/VSCS/CLS_04022.png,2021-08-02T00:00:00Z,0.0,0.0,267.92,185.41,0.17008,0.30243,812cb9667ab7489f001b686a6605803697368503b86ee4adc0e4a9a7c3dfa1d8,0c356666b62772d2,2,VSCS,Very Severe Cyclonic Storm,2021212N12248,HILDA,EP,MM,pacific_ocean,eastern_pacific,2021-08-02T00:00:00Z,14.8,-121.1,TS,70.0,VSCS,70.0,hurdat_epa,1,70.0,True
CLS_04023,data/processed/classification/VSCS/CLS_04023.png,2021-08-02T12:00:00Z,0.0,0.0,269.46,190.46,0.1518,0.2203,a63683a37c6ee4bd92271081339b8e60a6d2895a9e9c6eed57b7951f8b6d1d44,41e8ce7732366f5e,2,VSCS,Very Severe Cyclonic Storm,2021212N12248,HILDA,EP,MM,pacific_ocean,eastern_pacific,2021-08-02T12:00:00Z,15.3,-122.2,TS,70.0,VSCS,70.0,hurdat_epa,1,70.0,True
CLS_04024,data/processed/classification/VSCS/CLS_04024.png,2021-08-18T21:00:00Z,0.0,0.0,287.12,202.28,0.02828,0.07491,cd3847548d66c4120c1071edc6d9162795eaabbd86fe1d32fdbbed66f96cc92c,6048b0b272137499,2,VSCS,Very Severe Cyclonic Storm,2021222N12262,LINDA,EP,MM,pacific_ocean,eastern_pacific,2021-08-18T21:00:00Z,18.7,-133.2,TS,85.0,VSCS,,,2,85.0,True
CLS_04025,data/processed/classification/VSCS/CLS_04025.png,2021-08-28T12:00:00Z,0.0,0.0,265.94,191.15,0.15173,0.45036,9bfa3476c68bcc3593726f6e656d01a4cb2663388d8704dc7b5727d5de5d303b,78797870b0b0c995,2,VSCS,Very Severe Cyclonic Storm,2021236N12265,NORA,EP,MM,pacific_ocean,eastern_pacific,2021-08-28T12:00:00Z,17.8,-105.2,TS,70.0,VSCS,70.0,hurdat_epa,1,70.0,True
CLS_04026,data/processed/classification/VSCS/CLS_04026.png,2021-09-07T21:00:00Z,0.0,0.0,274.44,188.07,0.13499,0.37254,73fcba2593345780d88e42e35df35f1a1ec0048ea9c559a24e6239a3f9f97498,29d3b371607251c9,2,VSCS,Very Severe Cyclonic Storm,2021248N11131,CONSON,WP,MM,pacific_ocean,western_pacific,2021-09-07T21:00:00Z,13.5,121.7,TS,65.0,VSCS,,,1,65.0,True
CLS_04027,data/processed/classification/VSCS/CLS_04027.png,2021-09-09T15:00:00Z,0.0,0.0,282.03,190.69,0.06213,0.24172,d050b12ddbe2bda597a616b501b63e84ac64f3cf0d2ad43adc69edd2e590df72,3098f07071737113,2,VSCS,Very Severe Cyclonic Storm,2021250N17254,OLAF,EP,MM,pacific_ocean,eastern_pacific,2021-09-09T15:00:00Z,21.3,-108.3,TS,70.0,VSCS,,,1,70.0,True
CLS_04028,data/processed/classification/VSCS/CLS_04028.png,2021-09-13T12:00:00Z,0.0,0.0,269.52,196.96,0.16091,0.32367,9d91547fca05933b9fe56d098bb821f7f660f68ea4bf7315061e182660c44e7a,7dfe7af6dafe9c09,2,VSCS,Very Severe Cyclonic Storm,2021248N12141,CHANTHU,WP,MM,pacific_ocean,western_pacific,2021-09-13T12:00:00Z,31.0,123.3,TS,65.0,VSCS,75.0,tokyo,1,75.0,True
CLS_04029,data/processed/classification/VSCS/CLS_04029.png,2021-10-02T12:00:00Z,0.0,0.0,286.44,187.83,0.05379,0.20604,447749b9ef59de321d5732e01ac788cf56fa3c4488f9b70735c5d3d26b11b692,179ef8f0f0e0e117,2,VSCS,Very Severe Cyclonic Storm,2021267N18094,GULAB:SHAHEEN-GU,NI,AS,north_indian_ocean,arabian_sea,2021-10-02T12:00:00Z,24.4,60.9,TS,65.0,VSCS,60.0,newdelhi,1,60.0,True
CLS_04030,data/processed/classification/VSCS/CLS_04030.png,2021-10-03T09:00:00Z,0.0,0.0,299.72,200.08,0.02227,0.08811,0f401055a36b0c34dad92b5e2d63f417a08ee782ace863934b3fd84f521af7ca,380533f1713335fb,2,VSCS,Very Severe Cyclonic Storm,2021267N18094,GULAB:SHAHEEN-GU,NI,AS,north_indian_ocean,arabian_sea,2021-10-03T09:00:00Z,24.1,58.4,TS,65.0,VSCS,60.0,newdelhi,1,60.0,True
CLS_04031,data/processed/classification/VSCS/CLS_04031.png,2021-10-13T06:00:00Z,0.0,0.0,274.13,185.48,0.08825,0.27527,092dd3db2ce710ff2f3196079cf5bdad3483c199ebf087ab65419857855547fa,6fb979383070d809,2,VSCS,Very Severe Cyclonic Storm,2021283N14258,PAMELA,EP,MM,pacific_ocean,eastern_pacific,2021-10-13T06:00:00Z,22.3,-108.2,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_04032,data/processed/classification/VSCS/CLS_04032.png,2021-10-24T03:00:00Z,0.0,0.0,268.5,189.72,0.13627,0.36154,1548dff7d2492f139c99000f99fbe0f4208f81bcdfbc5fd9116497bf7bbc5de8,797178f060a89975,2,VSCS,Very Severe Cyclonic Storm,2021296N13260,RICK,EP,MM,pacific_ocean,eastern_pacific,2021-10-24T03:00:00Z,15.2,-101.7,TS,80.0,VSCS,,,1,80.0,True
CLS_04033,data/processed/classification/VSCS/CLS_04033.png,2021-10-28T00:00:00Z,0.0,0.0,275.11,192.71,0.10487,0.33817,b48ec0798bcc3a284720e99af3f675bb881ed57f31c482f9f6813b8371d33982,38b871f1d1717d4d,2,VSCS,Very Severe Cyclonic Storm,2021295N09145,MALOU,WP,MM,pacific_ocean,western_pacific,2021-10-28T00:00:00Z,23.6,140.6,TS,80.0,VSCS,75.0,tokyo,1,75.0,True
CLS_04034,data/processed/classification/VSCS/CLS_04034.png,2021-12-12T18:00:00Z,0.0,0.0,260.47,181.72,0.20559,0.54089,7a32b52b2e2117740f81afc843f4b0a40df21540741a3450d250749ee0819efc,317569f9f8dc6d73,2,VSCS,Very Severe Cyclonic Storm,2021343S09155,RUBY,SP,EA,pacific_ocean,southern_pacific,2021-12-12T18:00:00Z,-16.4,158.8,TS,65.0,VSCS,55.0,bom,1,55.0,True
CLS_04035,data/processed/classification/VSCS/CLS_04035.png,2021-12-14T06:00:00Z,0.0,0.0,260.95,186.1,0.20659,0.52231,b65a304a31856e8e5918fb884bffac4ffc18ab9b3282f725f2ee046cd99f4317,def7f37171b85c2e,2,VSCS,Very Severe Cyclonic Storm,2021343S09155,RUBY,SP,MM,pacific_ocean,southern_pacific,2021-12-14T06:00:00Z,-22.3,167.3,TS,65.0,VSCS,55.0,nadi,1,55.0,True
CLS_04036,data/processed/classification/VSCS/CLS_04036.png,2021-12-14T18:00:00Z,0.0,0.0,255.82,178.5,0.27112,0.53219,4da57d6aecaedf5f7296e67974de386bcda05e1bec5000b7efbc6b677a4b87f6,f0f1e8f6f3639b43,2,VSCS,Very Severe Cyclonic Storm,2021346N05145,RAI,WP,MM,pacific_ocean,western_pacific,2021-12-14T18:00:00Z,8.7,133.4,TS,65.0,VSCS,70.0,tokyo,1,70.0,True
CLS_04037,data/processed/classification/VSCS/CLS_04037.png,2022-01-27T15:00:00Z,0.0,0.0,272.59,192.03,0.06968,0.12485,d898e36eff9383aae3ef9a6f9818f6ed46c7652b2cf5bb72d39f66adcb89b8ac,c16cecf4f2e87986,2,VSCS,Very Severe Cyclonic Storm,2022024S09090,BATSIRAI,SI,MM,south_indian_ocean,,2022-01-27T15:00:00Z,-18.1,78.7,TS,78.0,VSCS,,,1,78.0,True
CLS_04038,data/processed/classification/VSCS/CLS_04038.png,2022-02-01T12:00:00Z,0.0,0.0,269.26,182.6,0.13078,0.37172,6c3647e011f8112bee097839ed305201a76e540cb0d745b334968fa482524e81,c88ce3f1f0ffb7ce,2,VSCS,Very Severe Cyclonic Storm,2022024S09090,BATSIRAI,SI,MM,south_indian_ocean,,2022-02-01T12:00:00Z,-17.2,60.1,TS,80.0,VSCS,80.0,reunion,1,80.0,True
CLS_04039,data/processed/classification/VSCS/CLS_04039.png,2022-02-10T12:00:00Z,0.0,0.0,272.65,192.51,0.08056,0.28811,0c18fe24254476a805d0fe381df5c76286a9e199c127199af0f7cdfaabdb4fdb,7b7171f270f1e1e0,2,VSCS,Very Severe Cyclonic Storm,2022038S19164,DOVI,SP,MM,pacific_ocean,southern_pacific,2022-02-10T12:00:00Z,-23.1,166.9,TS,75.0,VSCS,75.0,nadi,1,75.0,True
CLS_04040,data/processed/classification/VSCS/CLS_04040.png,2022-02-11T12:00:00Z,0.0,0.0,271.87,205.16,0.05806,0.15254,61d4196673c3633b2075ec8f974108537e3be69628e4c80272230c54f3c806c5,7a787070d8c1c1d0,2,VSCS,Very Severe Cyclonic Storm,2022038S19164,DOVI,SP,MM,pacific_ocean,southern_pacific,2022-02-11T12:00:00Z,-29.1,166.3,TS,70.0,VSCS,80.0,wellington,1,80.0,True
CLS_04041,data/processed/classification/VSCS/CLS_04041.png,2022-02-18T15:00:00Z,0.0,0.0,258.75,182.25,0.2402,0.62947,16ddc372a3d172b3307441b11862e71c7ad8ef7c832940771cc8caecf9ea5376,d099e1f1f968f09a,2,VSCS,Very Severe Cyclonic Storm,2022037S10103,EMNATI,SI,MM,south_indian_ocean,,2022-02-18T15:00:00Z,-14.9,61.1,TS,75.0,VSCS,,,1,75.0,True
CLS_04042,data/processed/classification/VSCS/CLS_04042.png,2022-02-19T06:00:00Z,0.0,0.0,271.31,188.36,0.12389,0.43757,418a09f4cb58af3d5c702d4a3d409f4586e9e40fcdbddf3c3ee23cba656589f5,cce4e0f17368f6f8,2,VSCS,Very Severe Cyclonic Storm,2022037S10103,EMNATI,SI,MM,south_indian_ocean,,2022-02-19T06:00:00Z,-16.0,58.8,TS,70.0,VSCS,60.0,reunion,1,60.0,True
CLS_04043,data/processed/classification/VSCS/CLS_04043.png,2022-02-25T12:00:00Z,0.0,0.0,264.31,195.76,0.17968,0.26467,16c35372a0f9876fde570cc627eb1954a36fe41362fe91170a49ec705f4b8397,3cf48c90f1e32aa6,2,VSCS,Very Severe Cyclonic Storm,2022054S13100,VERNON,SI,WA,south_indian_ocean,,2022-02-25T12:00:00Z,-14.3,93.5,TS,70.0,VSCS,70.0,bom,1,70.0,True
